"sales_date";"daily_revenue";"total_orders";"avg_order_value"
2016-08-29;122999.84000000003;18;6833.324444444446
2016-08-30;134749.92500000002;10;13474.992500000002
2016-08-31;9999.8;21;476.18095238095236
2016-09-01;203199.86599999998;17;11952.933294117645
2016-09-02;487099.86799999996;20;24354.9934
2016-09-03;136849.88299999997;14;9774.991642857141
2016-09-04;246549.85799999995;18;13697.21433333333
2016-09-05;446649.8069999999;24;18610.408624999996
2016-09-06;291849.843;20;14592.49215
2016-09-07;411399.84199999995;22;18699.992818181814
2016-09-08;71949.871;15;4796.658066666667
2016-09-09;226649.89499999996;14;16189.278214285712
2016-09-10;400449.89800000004;16;25028.118625000003
2016-09-11;139299.834;19;7331.570210526316
2016-09-12;138499.85000000003;18;7694.436111111113
2016-09-13;97849.88300000002;13;7526.914076923078
2016-09-14;129499.899;13;9961.530692307693
2016-09-15;197999.83899999995;20;9899.991949999998
2016-09-16;310199.7959999999;26;11930.761384615382
2016-09-17;139349.83299999996;20;6967.491649999998
2016-09-18;65649.866;15;4376.6577333333325
2016-09-19;483549.84899999993;21;23026.183285714284
2016-09-20;318549.85899999994;19;16765.782052631577
2016-09-21;204549.83899999995;20;10227.491949999998
2016-09-22;282849.8509999999;20;14142.492549999995
2016-09-23;335749.914;13;25826.91646153846
2016-09-24;356999.7599999999;28;12749.991428571424
2016-09-25;268199.876;17;15776.463294117646
2016-09-26;174949.84900000005;18;9719.436055555558
2016-09-27;217649.78699999995;24;9068.741124999999
2016-09-28;192349.76300000004;26;7398.067807692309
2016-09-29;256949.8389999999;21;12235.706619047614
2016-09-30;453099.92499999993;14;32364.280357142852
2016-10-01;11149.776999999998;23;484.7729130434782
2016-10-02;252149.87700000004;16;15759.367312500002
2016-10-03;310599.887;16;19412.4929375
2016-10-04;98449.871;15;6563.324733333333
2016-10-05;138199.8559999999;17;8129.403294117642
2016-10-06;137799.864;16;8612.4915
2016-10-07;137099.87800000003;15;9139.991866666669
2016-10-08;131799.853;17;7752.932529411765
2016-10-09;189799.872;17;11164.698352941177
2016-10-10;75649.815;20;3782.49075
2016-10-11;6449.882999999999;12;537.49025
2016-10-12;76119.80700000003;21;3624.7527142857157
2016-10-13;9509.829;18;528.3238333333334
2016-10-14;313079.84699999995;20;15653.992349999997
2016-10-15;73679.85600000004;16;4604.991000000003
2016-10-16;13039.764999999998;25;521.5905999999999
2016-10-17;217949.79799999992;23;9476.07817391304
2016-10-18;280999.85199999996;18;15611.102888888887
2016-10-19;76579.80100000005;22;3480.9000454545476
2016-10-20;8129.856999999999;15;541.9904666666666
2016-10-21;7379.863999999999;14;527.1331428571427
2016-10-22;263999.912;12;21999.99266666667
2016-10-23;5889.891999999999;11;535.4447272727272
2016-10-24;191289.79600000003;23;8316.947652173914
2016-10-25;304959.8279999999;21;14521.896571428568
2016-10-26;121339.877;14;8667.13407142857
2016-10-27;122789.85200000003;16;7674.365750000002
2016-10-28;6469.883999999999;12;539.1569999999999
2016-10-29;7789.853999999998;15;519.3235999999999
2016-10-30;5939.890999999999;11;539.9900909090908
2016-10-31;96689.91200000001;10;9668.9912
2016-11-01;124939.82100000003;19;6575.7800526315805
2016-11-02;110919.85900000003;16;6932.491187500002
2016-11-03;240099.86899999995;17;14123.52170588235
2016-11-04;80289.73300000001;29;2768.611482758621
2016-11-05;120799.886;13;9292.298923076924
2016-11-06;138529.86800000002;16;8658.116750000001
2016-11-07;236479.8779999999;15;15765.325199999994
2016-11-08;204189.864;17;12011.168470588236
2016-11-09;5899.891999999999;11;536.353818181818
2016-11-10;9449.829999999998;18;524.9905555555555
2016-11-11;164419.87499999997;15;10961.324999999999
2016-11-12;122489.86200000005;15;8165.990800000003
2016-11-13;99189.87100000003;15;6612.658066666669
2016-11-14;356129.789;25;14245.19156
2016-11-15;8099.851;16;506.2406875
2016-11-16;103199.797;22;4690.899863636364
2016-11-17;11949.787999999999;22;543.1721818181818
2016-11-18;184239.81100000005;22;8374.536863636366
2016-11-19;180969.86699999994;16;11310.616687499996
2016-11-20;133099.84300000002;18;7394.435722222223
2016-11-21;67529.84;18;3751.6577777777775
2016-11-22;344339.8079999999;23;14971.295999999997
2016-11-23;72299.874;14;5164.276714285714
2016-11-24;8069.853999999998;15;537.9902666666666
2016-11-25;235019.75399999993;29;8104.129448275859
2016-11-26;250809.79799999995;24;10450.408249999999
2016-11-27;61599.83299999998;19;3242.0964736842093
2016-11-28;190629.811;22;8664.991409090908
2016-11-29;189109.84500000003;18;10506.1025
2016-11-30;71019.90300000002;11;6456.35481818182
2016-12-01;176969.82599999994;20;8848.491299999998
2016-12-02;7529.856999999999;15;501.9904666666666
2016-12-03;70229.91300000002;10;7022.9913000000015
2016-12-04;121139.883;13;9318.452538461539
2016-12-05;58349.885;13;4488.452692307693
2016-12-06;139019.86;17;8177.638823529411
2016-12-07;72409.869;15;4827.324600000001
2016-12-08;68619.945;7;9802.849285714286
2016-12-09;4539.915;9;504.435
2016-12-10;227029.84500000003;18;12612.769166666669
2016-12-11;245659.883;16;15353.7426875
2016-12-12;70079.91400000002;10;7007.991400000002
2016-12-13;71059.898;12;5921.658166666667
2016-12-14;176219.87299999993;15;11747.991533333328
2016-12-15;187179.879;15;12478.658599999999
2016-12-16;3099.942;6;516.657
2016-12-17;70619.90500000001;11;6419.991363636364
2016-12-18;6949.872999999999;13;534.6056153846152
2016-12-19;188829.84999999998;18;10490.547222222222
2016-12-20;4849.913;9;538.8792222222222
2016-12-21;139179.85099999997;18;7732.213944444443
2016-12-22;8079.855999999999;15;538.6570666666665
2016-12-23;73679.84600000006;17;4334.108588235298
2016-12-24;7069.873999999999;13;543.8364615384614
2016-12-25;72279.879;14;5162.8485
2016-12-26;64889.89299999999;12;5407.491083333332
2016-12-27;185049.91099999993;11;16822.719181818175
2016-12-28;9719.824999999999;18;539.9902777777777
2016-12-29;119769.916;10;11976.9916
2016-12-30;6909.874999999999;13;531.5288461538461
2016-12-31;6149.888;12;512.4906666666667
2017-01-01;6089.891999999999;11;553.6265454545454
2017-01-02;163099.86200000002;17;9594.109529411766
2017-01-03;338629.90499999997;13;26048.454230769228
2017-01-04;9899.821999999998;18;549.990111111111
2017-01-05;162669.87600000002;15;10844.658400000002
2017-01-06;6049.889999999999;12;504.15749999999997
2017-01-07;188979.84599999996;18;10498.88033333333
2017-01-08;67639.84400000001;17;3978.8143529411773
2017-01-09;71079.89600000001;12;5923.324666666667
2017-01-10;6969.878;13;536.1444615384615
2017-01-11;295689.79000000004;26;11372.684230769231
2017-01-12;100319.84500000002;17;5901.167352941177
2017-01-13;77729.77100000005;25;3109.190840000002
2017-01-14;136439.9;13;10495.376923076923
2017-01-15;111969.849;17;6586.461705882353
2017-01-16;123529.84100000001;18;6862.768944444445
2017-01-17;10999.802999999998;21;523.8001428571428
2017-01-18;120779.89400000001;12;10064.991166666669
2017-01-19;75189.816;20;3759.4908000000005
2017-01-20;8059.855999999998;15;537.3237333333332
2017-01-21;123829.83300000004;18;6879.435166666669
2017-01-22;69779.79900000001;22;3171.809045454546
2017-01-23;72649.87100000003;14;5189.276500000002
2017-01-24;138699.85900000003;17;8158.815235294119
2017-01-25;237889.84600000002;18;13216.102555555557
2017-01-26;8629.847999999998;16;539.3654999999999
2017-01-27;139979.83899999998;19;7367.35994736842
2017-01-28;78239.77200000001;25;3129.5908800000007
2017-01-29;74279.84;18;4126.6577777777775
2017-01-30;169559.86899999998;16;10597.491812499999
2017-01-31;113179.82899999998;19;5956.833105263157
2017-02-01;72769.86600000001;15;4851.3244
2017-02-02;121189.884;13;9322.298769230769
2017-02-03;219159.78399999999;25;8766.39136
2017-02-04;64549.894;12;5379.157833333334
2017-02-05;9129.837;17;537.0492352941176
2017-02-06;72629.86900000004;15;4841.991266666669
2017-02-07;3979.924;8;497.4905
2017-02-08;7159.873999999999;13;550.7595384615383
2017-02-09;176909.85700000002;17;10406.46217647059
2017-02-10;71949.87999999999;14;5139.277142857142
2017-02-11;6089.8859999999995;12;507.49049999999994
2017-02-12;5699.897;11;518.1724545454546
2017-02-13;6179.8859999999995;12;514.9905
2017-02-14;7059.875999999999;13;543.0673846153845
2017-02-15;42549.87799999999;14;3039.276999999999
2017-02-16;43989.83699999998;18;2443.879833333332
2017-02-17;93439.86400000003;15;6229.324266666668
2017-02-18;166399.82699999996;22;7563.628499999998
2017-02-19;123119.83899999999;19;6479.991526315789
2017-02-20;41009.84499999999;17;2412.343823529411
2017-02-21;194139.86799999996;17;11419.992235294116
2017-02-22;195989.886;14;13999.27757142857
2017-02-23;126149.85000000003;18;7008.325000000002
2017-02-24;268354.90199999994;14;19168.20728571428
2017-02-25;7279.866999999998;14;519.9904999999999
2017-02-26;177729.895;13;13671.530384615384
2017-02-27;42189.882;13;3245.3755384615383
2017-02-28;159719.886;15;10647.9924
2017-03-01;470234.883;18;26124.160166666665
2017-03-02;193279.83099999998;20;9663.991549999999
2017-03-03;189959.84899999996;19;9997.886789473681
2017-03-04;163509.77500000005;25;6540.391000000002
2017-03-05;246589.884;15;16439.3256
2017-03-06;127749.78800000007;23;5554.338608695655
2017-03-07;256059.902;15;17070.660133333335
2017-03-08;65979.777;24;2749.1573750000002
2017-03-09;207499.92200000002;11;18863.629272727274
2017-03-10;242994.83899999998;21;11571.182809523809
2017-03-11;46999.79799999999;22;2136.354454545454
2017-03-12;273139.828;22;12415.446727272727
2017-03-13;211329.81899999993;21;10063.32471428571
2017-03-14;76409.83499999999;19;4021.5702631578943
2017-03-15;137619.895;13;10586.145769230769
2017-03-16;102969.81400000006;20;5148.490700000003
2017-03-17;111789.86200000004;15;7452.657466666669
2017-03-18;131309.82700000002;20;6565.491350000001
2017-03-19;7239.873999999999;13;556.9133846153845
2017-03-20;6189.898;11;562.718
2017-03-21;8049.866999999999;14;574.9905
2017-03-22;119704.87700000001;15;7980.325133333334
2017-03-23;251599.85499999998;19;13242.097631578947
2017-03-24;78209.791;23;3400.425695652174
2017-03-25;7699.8719999999985;13;592.2978461538461
2017-03-26;243449.9;14;17389.27857142857
2017-03-27;191669.868;18;10648.326
2017-03-28;156604.76099999997;27;5800.176333333332
2017-03-29;402209.887;17;23659.405117647057
2017-03-30;43589.78799999999;23;1895.208173913043
2017-03-31;5699.905;10;569.9905
2017-04-01;136019.80499999993;23;5913.904565217388
2017-04-02;9509.826999999997;18;528.323722222222
2017-04-03;251749.88499999992;16;15734.367812499995
2017-04-04;49809.753999999986;27;1844.805703703703
2017-04-05;298269.8609999999;20;14913.493049999995
2017-04-06;195129.80600000004;24;8130.408583333335
2017-04-07;228229.80699999994;23;9923.035086956519
2017-04-08;220974.8579999999;19;11630.25568421052
2017-04-09;6289.9;11;571.8090909090909
2017-04-10;105279.819;21;5013.324714285714
2017-04-11;92899.876;14;6635.7054285714285
2017-04-12;111199.86900000002;15;7413.324600000002
2017-04-13;216529.831;21;10310.944333333333
2017-04-14;243099.78899999993;24;10129.157874999997
2017-04-15;11529.798999999999;21;549.0380476190476
2017-04-16;291439.81200000003;25;11657.592480000001
2017-04-17;159739.85799999995;17;9396.462235294115
2017-04-18;47369.786;23;2059.555913043478
2017-04-19;96789.81599999999;20;4839.4908
2017-04-20;60279.871;15;4018.6580666666664
2017-04-21;344879.8140000001;23;14994.774521739133
2017-04-22;168329.78000000003;25;6733.191200000001
2017-04-23;124349.84600000003;17;7314.696823529413
2017-04-24;12679.791;22;576.3541363636364
2017-04-25;159819.85100000002;18;8878.880611111112
2017-04-26;196309.80200000003;24;8179.575083333334
2017-04-27;125409.81700000002;20;6270.490850000001
2017-04-28;43879.85199999999;16;2742.4907499999995
2017-04-29;312899.8369999999;22;14222.71986363636
2017-04-30;312139.8069999999;24;13005.825291666662
2017-05-01;393599.767;30;13119.992233333332
2017-05-02;657459.8209999999;27;24350.363740740737
2017-05-03;220119.811;23;9570.42656521739
2017-05-04;167429.72599999994;31;5400.9589032258045
2017-05-05;443079.83599999995;22;20139.992545454545
2017-05-06;213169.7769999999;26;8198.837576923073
2017-05-07;191939.797;23;8345.20856521739
2017-05-08;247559.74599999998;30;8251.991533333332
2017-05-09;168439.797;24;7018.324874999999
2017-05-10;424149.89099999995;16;26509.368187499997
2017-05-11;109369.746;29;3771.370551724138
2017-05-12;135619.74900000004;29;4676.543068965519
2017-05-13;390609.7499999999;31;12600.314516129029
2017-05-14;259839.81999999998;22;11810.900909090908
2017-05-15;119999.915;10;11999.9915
2017-05-16;129189.863;16;8074.3664375
2017-05-17;80979.795;23;3520.860652173913
2017-05-18;246909.795;24;10287.908125
2017-05-19;189509.72099999984;32;5922.178781249995
2017-05-20;144409.793;25;5776.3917200000005
2017-05-21;224809.829;22;10218.628590909091
2017-05-22;218519.8299999999;22;9932.719545454542
2017-05-23;161069.75099999993;30;5368.991699999998
2017-05-24;173839.70799999998;33;5267.869939393939
2017-05-25;140349.68;35;4009.990857142857
2017-05-26;314419.77400000003;27;11645.176814814817
2017-05-27;180979.846;18;10054.43588888889
2017-05-28;177764.831;21;8464.991952380953
2017-05-29;387994.81999999995;24;16166.45083333333
2017-05-30;325349.7079999999;35;9295.705942857141
2017-05-31;38439.81799999999;20;1921.9908999999996
2017-06-01;148149.73000000004;30;4938.324333333335
2017-06-02;11019.81;20;550.9905
2017-06-03;107409.81700000002;21;5114.753190476192
2017-06-04;320939.717;34;9439.403441176471
2017-06-05;82999.78799999999;24;3458.3244999999993
2017-06-06;250069.72699999996;32;7814.678968749999
2017-06-07;280759.7839999999;26;10798.453230769228
2017-06-08;233919.72799999997;33;7088.476606060605
2017-06-09;201809.728;31;6509.991225806451
2017-06-10;301139.76799999987;29;10384.129931034478
2017-06-11;156409.777;25;6256.39108
2017-06-12;313329.7009999999;35;8952.277171428568
2017-06-13;740254.7989999999;31;23879.187064516125
2017-06-14;431074.6759999999;39;11053.196820512818
2017-06-15;49959.68599999996;34;1469.4025294117635
2017-06-16;81909.72000000004;30;2730.3240000000014
2017-06-17;158149.80599999992;22;7188.627545454542
2017-06-18;176019.83700000006;20;8800.991850000002
2017-06-19;73869.85200000001;17;4345.285411764707
2017-06-20;112229.75100000003;28;4008.205392857144
2017-06-21;17639.707000000002;31;569.022806451613
2017-06-22;135639.752;28;4844.276857142858
2017-06-23;333904.6359999999;43;7765.224093023253
2017-06-24;257794.80899999998;24;10741.450374999999
2017-06-25;198989.75100000002;30;6632.9917000000005
2017-06-26;91664.76300000006;26;3525.56780769231
2017-06-27;327759.65899999975;40;8193.991474999993
2017-06-28;221849.80899999998;23;9645.643869565216
2017-06-29;199559.74599999993;31;6437.41116129032
2017-06-30;477519.78699999995;30;15917.326233333331
2017-07-01;193619.7609999999;28;6914.991464285711
2017-07-02;545984.693;41;13316.699829268291
2017-07-03;172779.74099999995;31;5573.540032258063
2017-07-04;242369.79700000002;23;10537.817260869566
2017-07-05;310219.77899999986;27;11489.62144444444
2017-07-06;215649.75800000003;27;7987.028074074075
2017-07-07;409289.817;25;16371.59268
2017-07-08;394419.6619999998;43;9172.550279069763
2017-07-09;253894.64999999982;40;6347.3662499999955
2017-07-10;197289.719;32;6165.30371875
2017-07-11;287549.6549999999;40;7188.741374999998
2017-07-12;103369.70000000006;33;3132.4151515151534
2017-07-13;315939.74999999994;30;10531.324999999999
2017-07-14;115179.73099999997;30;3839.324366666666
2017-07-15;328759.79099999997;27;12176.288555555555
2017-07-16;148789.64199999996;40;3719.741049999999
2017-07-17;117489.71399999999;32;3671.5535624999998
2017-07-18;132629.802;23;5766.513130434782
2017-07-19;134589.672;35;3845.4192
2017-07-20;250599.60899999994;45;5568.880199999999
2017-07-21;404909.7229999998;36;11247.49230555555
2017-07-22;19269.676000000003;34;566.7551764705884
2017-07-23;157154.827;21;7483.56319047619
2017-07-24;261839.666;39;6713.83758974359
2017-07-25;105759.80200000001;23;4598.252260869565
2017-07-26;101289.735;29;3492.7494827586206
2017-07-27;12359.796999999997;21;588.5617619047617
2017-07-28;248804.795;25;9952.1918
2017-07-29;252379.724;32;7886.866375
2017-07-30;109949.80200000004;24;4581.241750000002
2017-07-31;363489.70199999993;37;9824.045999999998
2017-08-01;271439.7009999999;34;7983.520617647056
2017-08-02;147009.727;30;4900.324233333334
2017-08-03;363009.786;28;12964.635214285716
2017-08-04;302339.7639999999;29;10425.509103448272
2017-08-05;220949.79199999993;26;8498.06892307692
2017-08-06;163659.795;23;7115.643260869566
2017-08-07;230719.67999999993;36;6408.879999999998
2017-08-08;384489.7059999998;37;10391.61367567567
2017-08-09;46569.804;21;2217.6097142857143
2017-08-10;324169.71999999986;33;9823.324848484845
2017-08-11;17679.708000000002;30;589.3236
2017-08-12;161309.748;28;5761.062428571428
2017-08-13;153799.827;20;7689.991349999999
2017-08-14;191909.79799999998;24;7996.2415833333325
2017-08-15;231219.80299999999;24;9634.158458333333
2017-08-16;233469.71800000002;34;6866.756411764706
2017-08-17;149329.64199999996;40;3733.241049999999
2017-08-18;167779.6979999998;33;5084.233272727267
2017-08-19;259854.72199999992;33;7874.385515151513
2017-08-20;235309.64599999986;41;5739.259658536582
2017-08-21;175889.77599999995;26;6764.991384615383
2017-08-22;308349.62599999976;41;7520.722585365847
2017-08-23;221779.79199999993;25;8871.191679999996
2017-08-24;75939.771;26;2920.760423076923
2017-08-25;318954.7629999999;30;10631.82543333333
2017-08-26;81259.78600000002;23;3533.0341739130445
2017-08-27;158414.733;30;5280.4911
2017-08-28;81839.801;22;3719.9909545454548
2017-08-29;130469.73300000005;29;4498.956310344829
2017-08-30;19099.678000000004;34;561.7552352941177
2017-08-31;173559.76200000002;28;6198.562928571429
2017-09-01;142269.742;30;4742.324733333333
2017-09-02;181079.71499999997;35;5173.706142857142
2017-09-03;251199.732;31;8103.217161290322
2017-09-04;113319.68400000005;36;3147.7690000000016
2017-09-05;163669.74299999996;30;5455.658099999999
2017-09-06;374689.7909999999;29;12920.337620689652
2017-09-07;49569.760999999984;26;1906.5292692307687
2017-09-08;82299.77200000003;25;3291.990880000001
2017-09-09;411539.79899999994;26;15828.453807692305
2017-09-10;353354.70699999994;35;10095.84877142857
2017-09-11;237729.83999999997;20;11886.491999999998
2017-09-12;407569.7609999998;30;13585.658699999994
2017-09-13;236839.78799999994;26;9109.222615384613
2017-09-14;259899.783;26;9996.1455
2017-09-15;80779.75000000003;27;2991.8425925925935
2017-09-16;440719.74700000003;33;13355.14384848485
2017-09-17;215689.773;27;7988.510111111111
2017-09-18;129889.739;28;4638.91925
2017-09-19;267639.76099999994;28;9558.56289285714
2017-09-20;286989.77099999995;29;9896.198999999999
2017-09-21;192624.74699999997;30;6420.824899999999
2017-09-22;186259.77999999997;26;7163.837692307691
2017-09-23;289844.839;21;13802.135190476189
2017-09-24;352679.79299999995;28;12595.70689285714
2017-09-25;99849.76700000008;25;3993.990680000003
2017-09-26;130259.77799999999;25;5210.391119999999
2017-09-27;233199.77099999986;26;8969.221961538457
2017-09-28;283814.75999999983;29;9786.71586206896
2017-09-29;82609.706;31;2664.8292258064516
2017-09-30;73339.76100000003;26;2820.7600384615394
2017-10-01;340839.823;22;15492.719227272726
2017-10-02;156659.80899999998;22;7120.900409090908
2017-10-03;76189.82800000002;19;4009.9909473684224
2017-10-04;95299.83700000001;18;5294.43538888889
2017-10-05;11049.797999999999;21;526.1808571428571
2017-10-06;12179.793999999998;21;579.9901904761904
2017-10-07;166419.8189999999;22;7564.537227272723
2017-10-08;128189.782;24;5341.240916666667
2017-10-09;144759.75999999998;28;5169.991428571428
2017-10-10;288004.8269999999;22;13091.128499999993
2017-10-11;39819.800999999985;22;1809.9909545454539
2017-10-12;121714.844;18;6761.935777777778
2017-10-13;344409.87500000006;18;19133.88194444445
2017-10-14;162879.78399999993;25;6515.191359999997
2017-10-15;136139.739;29;4694.473758620689
2017-10-16;114579.81100000003;22;5208.173227272729
2017-10-17;296549.75299999997;30;9884.991766666666
2017-10-18;94729.84000000001;18;5262.76888888889
2017-10-19;325849.7359999999;31;10511.28180645161
2017-10-20;423499.84199999995;22;19249.992818181814
2017-10-21;83919.75200000002;28;2997.134000000001
2017-10-22;335374.7979999999;25;13414.991919999995
2017-10-23;151699.77099999998;26;5834.606576923076
2017-10-24;50119.75299999999;27;1856.2871481481477
2017-10-25;160649.8;24;6693.741666666666
2017-10-26;10559.823999999999;18;586.6568888888888
2017-10-27;205084.78499999992;24;8545.199374999997
2017-10-28;200079.74199999994;30;6669.324733333331
2017-10-29;197819.86000000002;18;10989.992222222223
2017-10-30;9449.844;16;590.61525
2017-10-31;52089.706999999995;31;1680.3131290322578
2017-11-01;249709.81399999993;23;10856.948434782606
2017-11-02;92529.884;13;7117.683384615385
2017-11-03;16879.725;29;582.0594827586207
2017-11-04;50719.74099999998;28;1811.4193214285708
2017-11-05;182589.761;27;6762.583740740741
2017-11-06;182329.86799999993;16;11395.616749999996
2017-11-07;76279.82;20;3813.9910000000004
2017-11-08;150019.82800000004;22;6819.083090909093
2017-11-09;210429.83899999995;21;10020.46852380952
2017-11-10;329759.822;23;14337.383565217391
2017-11-11;141619.812;22;6437.264181818182
2017-11-12;211259.877;16;13203.7423125
2017-11-13;11479.801999999998;21;546.657238095238
2017-11-14;376539.78699999995;29;12984.130586206895
2017-11-15;116849.71700000002;31;3769.34570967742
2017-11-16;308389.824;23;13408.253217391306
2017-11-17;75919.83300000007;18;4217.768500000004
2017-11-18;178089.801;24;7420.408375
2017-11-19;256009.7829999999;26;9846.530115384612
2017-11-20;45289.83099999998;19;2383.6753157894723
2017-11-21;157839.858;17;9284.697529411766
2017-11-22;190029.72000000003;32;5938.428750000001
2017-11-23;121134.78700000003;25;4845.391480000001
2017-11-24;162839.78200000004;25;6513.5912800000015
2017-11-25;216229.842;20;10811.4921
2017-11-26;78809.83000000003;19;4147.885789473686
2017-11-27;40889.83899999999;18;2271.6577222222218
2017-11-28;178299.79999999987;23;7752.165217391299
2017-11-29;173914.80399999997;22;7905.2183636363625
2017-11-30;279744.71899999987;33;8477.112696969692
2017-12-01;107919.86600000002;16;6744.9916250000015
2017-12-02;70639.907;11;6421.809727272728
2017-12-03;9729.846;16;608.115375
2017-12-04;272479.81;23;11846.948260869565
2017-12-05;130429.84500000002;18;7246.102500000001
2017-12-06;130209.78599999998;25;5208.391439999999
2017-12-07;300739.866;18;16707.770333333334
2017-12-08;119979.914;10;11997.9914
2017-12-09;157989.88599999994;14;11284.991857142853
2017-12-10;125459.823;20;6272.99115
2017-12-11;244059.80199999997;24;10169.158416666665
2017-12-12;277749.786;26;10682.684076923078
2017-12-13;176899.89299999998;15;11793.3262
2017-12-14;75079.82900000003;19;3951.5699473684226
2017-12-15;364079.8439999999;21;17337.135428571426
2017-12-16;181699.83399999994;19;9563.149157894733
2017-12-17;42499.821999999986;20;2124.9910999999993
2017-12-18;80529.80500000001;22;3660.445681818182
2017-12-19;323679.845;21;15413.32595238095
2017-12-20;92519.88400000003;13;7116.914153846156
2017-12-21;309989.85599999997;19;16315.255578947366
2017-12-22;226379.81099999996;23;9842.600478260867
2017-12-23;191789.813;22;8717.718772727272
2017-12-24;109489.85200000001;17;6440.579529411765
2017-12-25;44529.84599999999;17;2619.402705882352
2017-12-26;92869.87800000001;14;6633.562714285715
2017-12-27;184504.82299999997;21;8785.94395238095
2017-12-28;70349.80500000001;21;3349.9907142857146
2017-12-29;222929.89499999996;14;15923.563928571426
2017-12-30;5699.906;10;569.9906
2017-12-31;43649.853999999985;16;2728.115874999999
2018-01-01;123689.95100000002;7;17669.993000000002
2018-01-02;183859.79000000004;24;7660.824583333335
2018-01-03;40029.853999999985;16;2501.865874999999
2018-01-04;187119.878;16;11694.992375
2018-01-05;186459.90399999995;12;15538.325333333329
2018-01-06;100479.88800000002;14;7177.134857142859
2018-01-07;42989.863999999994;16;2686.8664999999996
2018-01-08;11089.814999999999;19;583.6744736842105
2018-01-09;98119.878;16;6132.492375
2018-01-10;10449.822999999999;19;549.9906842105262
2018-01-11;6449.890999999999;11;586.3537272727272
2018-01-12;160659.83800000002;19;8455.780947368423
2018-01-13;77789.869;16;4861.8668125
2018-01-14;234429.89799999993;16;14651.868624999996
2018-01-15;74429.84700000004;17;4378.22629411765
2018-01-16;129189.85399999996;17;7599.403176470586
2018-01-17;153839.87299999993;15;10255.991533333328
2018-01-18;255529.864;18;14196.103555555555
2018-01-19;335149.8609999999;19;17639.46636842105
2018-01-20;105989.85199999998;18;5888.32511111111
2018-01-21;45069.830999999984;19;2372.096368421052
2018-01-22;111919.81800000001;22;5087.264454545455
2018-01-23;110739.82600000004;20;5536.991300000002
2018-01-24;6729.882999999999;12;560.8235833333332
2018-01-25;188289.86899999998;16;11768.116812499999
2018-01-26;281129.88999999996;16;17570.618124999997
2018-01-27;202339.838;20;10116.991899999999
2018-01-28;2539.956;5;507.99120000000005
2018-01-29;73259.874;14;5232.848142857142
2018-01-30;10969.809;20;548.49045
2018-01-31;93369.86700000001;15;6224.657800000001
2018-02-01;117429.897;13;9033.069
2018-02-02;367519.854;21;17500.945428571427
2018-02-03;158079.86399999994;16;9879.991499999996
2018-02-04;268494.828;23;11673.688173913042
2018-02-05;11989.810999999998;20;599.4905499999999
2018-02-06;11789.81;20;589.4905
2018-02-07;146239.79900000003;23;6358.252130434784
2018-02-08;211419.82699999993;20;10570.991349999997
2018-02-09;8939.848;16;558.7405
2018-02-10;11389.807999999999;20;569.4903999999999
2018-02-11;142679.79699999996;23;6203.469434782607
2018-02-12;143339.839;19;7544.202052631579
2018-02-13;93559.87000000001;15;6237.324666666667
2018-02-14;74019.914;10;7401.991400000001
2018-02-15;76699.83400000002;20;3834.991700000001
2018-02-16;6119.889999999999;12;509.9908333333333
2018-02-17;223149.86499999996;17;13126.462647058821
2018-02-18;149399.8189999999;21;7114.277095238091
2018-02-19;109139.904;11;9921.809454545453
2018-02-20;122059.884;13;9389.221846153847
2018-02-21;5989.8949999999995;11;544.5359090909091
2018-02-22;111299.82600000002;20;5564.991300000001
2018-02-23;47649.789;23;2071.729956521739
2018-02-24;43989.846999999994;17;2587.6380588235293
2018-02-25;5129.907;10;512.9907000000001
2018-02-26;10469.82;19;551.0431578947369
2018-02-27;78289.85499999998;17;4605.285588235293
2018-02-28;43779.84699999998;17;2575.2851176470576
2018-03-01;434739.85799999995;20;21736.992899999997
2018-03-02;159969.851;18;8887.213944444444
2018-03-03;186969.8349999999;19;9840.517631578943
2018-03-04;257089.84699999998;19;13531.044578947367
2018-03-05;303974.86199999996;17;17880.874235294115
2018-03-06;129909.74799999999;27;4811.472148148147
2018-03-07;8069.855999999999;15;537.9903999999999
2018-03-08;251969.79599999994;25;10078.791839999998
2018-03-09;46199.80699999999;21;2199.9908095238093
2018-03-10;253259.80299999987;23;11011.29578260869
2018-03-11;69859.77799999999;25;2794.39112
2018-03-12;8309.854;16;519.365875
2018-03-13;151209.857;17;8894.697470588235
2018-03-14;191359.874;15;12757.324933333333
2018-03-15;84519.68500000003;34;2485.8730882352947
2018-03-16;9359.846999999998;16;584.9904374999999
2018-03-17;120419.916;10;12041.9916
2018-03-18;9909.829;18;550.5460555555555
2018-03-19;337559.861;20;16877.993049999997
2018-03-20;45019.828999999976;19;2369.464684210525
2018-03-21;196949.8229999999;21;9378.562999999995
2018-03-22;116389.78;24;4849.574166666666
2018-03-23;304579.83999999997;21;14503.801904761904
2018-03-24;76709.82000000002;20;3835.491000000001
2018-03-25;36099.867;15;2406.6578
2018-03-26;66749.765;25;2669.9906
2018-03-27;278189.883;15;18545.992199999997
2018-03-28;329709.7609999999;28;11775.348607142852
2018-03-29;8179.852999999999;16;511.24081249999995
2018-03-30;131749.81199999998;22;5988.627818181817
2018-03-31;194619.805;23;8461.730652173912
2018-04-01;68319.73800000001;28;2439.9906428571435
2018-04-02;313079.801;24;13044.991708333333
2018-04-03;257419.72399999996;33;7800.597696969696
